Time,Temp(*C),Humid(%)
04:18:38,25.8,62.9
04:18:43,25.8,62.9
04:18:49,25.8,62.9
04:18:54,25.8,62.9
04:19:02,25.8,62.9
04:19:08,25.8,62.9
04:19:14,25.8,62.9
04:19:19,25.8,62.9
04:19:25,25.8,62.9
04:19:30,25.8,62.9
04:19:36,25.8,62.9
04:19:41,25.8,62.9
04:19:47,25.8,62.9
04:19:52,25.8,62.9
04:19:58,25.8,62.9
04:20:03,25.8,62.9
04:20:11,25.8,62.9
04:20:19,25.8,62.8
04:20:25,25.8,62.8
04:20:30,25.8,62.8
04:20:36,25.8,62.8
04:20:42,25.8,62.8
04:20:47,25.8,62.8
04:20:53,25.8,62.8
04:20:58,25.9,62.9
04:21:04,25.8,62.8
04:21:09,25.8,62.8
04:21:17,25.9,62.9
04:21:23,25.8,62.8
04:21:28,25.8,62.8
04:21:34,25.8,62.8
04:21:42,25.8,62.8
04:21:47,25.8,62.8
04:21:53,25.8,62.8
04:21:59,25.8,62.8
04:22:04,25.8,62.8
04:22:10,25.8,62.8
04:22:15,25.8,62.8
04:22:21,25.8,62.8
04:22:26,25.8,62.8
04:22:32,25.8,62.8
04:22:40,25.8,62.8
04:22:45,25.9,62.9
04:22:51,25.8,62.8
04:22:59,25.8,62.8
04:23:04,25.9,62.9
04:23:10,25.8,62.8
04:23:18,25.9,62.9
04:23:26,25.8,62.8
04:23:39,25.8,62.8
04:23:47,25.8,62.8
04:23:53,25.8,62.9
04:23:58,25.8,62.9
04:24:04,25.8,62.9
04:24:12,25.8,62.9
04:24:17,25.8,62.9
04:24:23,25.8,62.9
04:24:29,25.8,62.9
04:24:34,25.8,62.9
04:24:40,25.9,63.0
04:24:45,25.8,62.9
04:24:51,25.9,63.0
04:24:56,25.8,62.9
04:25:02,25.8,62.9
04:25:07,25.8,62.9
04:25:13,25.8,63.0
04:25:18,25.8,63.1
04:25:26,25.8,63.1
04:25:32,25.8,63.1
04:25:37,25.8,63.0
04:25:43,25.8,63.0
04:25:48,25.8,63.0
04:25:54,25.8,62.9
04:26:00,25.8,62.9
04:26:05,25.8,62.9
04:26:11,25.8,62.9
04:26:16,25.8,62.9
04:26:22,25.8,62.9
04:26:27,25.8,63.0
04:26:33,25.8,63.0
04:26:38,25.8,63.0
04:26:49,25.8,63.0
04:26:54,25.8,63.0
04:27:05,25.8,62.9
04:27:11,25.8,62.9
04:27:16,25.8,62.9
04:27:24,25.8,62.9
04:27:30,25.8,62.9
04:27:35,25.8,62.9
04:27:43,25.8,62.9
04:27:49,25.8,62.9
04:27:57,25.8,62.9
04:28:05,25.9,63.0
04:28:10,25.8,62.9
04:28:16,25.8,62.9
04:28:22,25.8,62.9
04:28:27,25.8,62.9
04:28:33,25.8,62.9
04:28:38,25.8,62.9
04:28:46,25.8,62.9
04:28:52,25.8,62.9
04:28:57,25.8,62.9
04:29:08,25.8,63.0
04:29:13,25.8,63.0
04:29:19,25.8,63.0
04:29:24,25.8,63.0
04:29:30,25.8,63.0
04:29:35,25.8,63.0
04:29:41,25.8,63.0
04:29:52,25.8,63.0
04:29:57,25.8,63.0
04:30:08,25.8,63.0
04:30:21,25.8,63.0
04:30:26,25.8,63.0
04:30:32,25.8,63.0
04:30:40,25.8,63.0
04:30:45,25.8,63.0
04:30:51,25.8,63.0
04:30:57,25.8,63.0
04:31:02,25.8,63.1
04:31:08,25.8,63.1
04:31:13,25.8,63.1
04:31:19,25.8,63.1
04:32:07,25.8,63.0
04:32:56,25.8,63.0
04:33:44,25.8,63.0
04:34:32,25.8,63.1
04:34:38,25.8,63.0
04:34:44,25.8,63.1
04:34:49,25.8,63.1
04:34:55,25.8,63.0
04:35:00,25.8,63.1
04:35:06,25.8,63.1
04:35:11,25.9,63.2
04:35:17,25.8,63.1
04:35:25,25.8,63.1
04:35:30,25.8,63.2
04:35:36,25.8,63.2
04:35:41,25.9,63.3
04:35:47,25.8,63.2
04:35:52,25.8,63.2
04:35:58,25.8,63.2
04:36:03,25.8,63.2
04:36:09,25.8,63.2
04:36:15,25.8,63.3
04:36:23,25.8,63.2
04:36:28,25.8,63.2
04:36:34,25.8,63.2
04:36:39,25.9,63.3
04:36:47,25.8,63.2
04:36:55,25.8,63.2
04:37:01,25.8,63.2
04:37:06,25.8,63.2
04:37:14,25.9,63.3
04:37:20,25.8,63.2
04:37:25,25.8,63.2
04:37:31,25.8,63.2
04:37:39,25.9,63.2
04:37:45,25.8,63.1
04:37:50,25.8,63.1
04:37:58,25.8,63.1
04:38:04,25.8,63.1
04:38:09,25.8,63.2
04:38:15,25.8,63.2
04:38:20,25.8,63.2
04:38:28,25.8,63.2
04:38:34,25.8,63.2
04:38:39,25.8,63.2
04:38:48,25.8,63.2
04:38:53,25.8,63.2
04:39:01,25.8,63.2
04:39:09,25.8,63.2
04:39:15,25.9,63.3
04:39:20,25.8,63.2
04:39:26,25.8,63.2
04:39:31,25.8,63.2
04:39:37,25.8,63.2
04:39:45,25.9,63.3
04:39:50,25.8,63.2
04:39:56,25.8,63.2
04:40:01,25.8,63.2
04:40:07,25.8,63.2
04:40:13,25.8,63.2
04:40:18,25.8,63.2
04:40:24,25.8,63.2
04:40:29,25.8,63.2
04:40:35,25.8,63.2
04:40:40,25.9,63.3
04:40:46,25.8,63.2
04:40:51,25.8,63.2
04:40:57,25.8,63.2
04:41:02,25.8,63.2
04:41:08,25.8,63.2
04:41:18,25.8,63.2
04:41:24,25.8,63.2
04:41:30,25.8,63.2
04:41:35,25.8,63.2
04:41:41,25.8,63.3
04:41:46,25.8,63.3
04:41:54,25.8,63.3
04:42:00,25.8,63.3
04:42:08,25.8,63.2
04:42:16,25.8,63.2
04:42:21,25.8,63.2
04:42:27,25.8,63.2
04:42:32,25.8,63.2
04:42:38,25.8,63.2
04:42:46,25.8,63.2
04:42:52,25.8,63.2
04:42:57,25.8,63.2
04:43:03,25.8,63.2
04:43:08,25.8,63.2
04:43:14,25.8,63.2
04:43:24,25.8,63.2
04:43:30,25.8,63.2
04:43:38,25.8,63.2
04:43:43,25.8,63.2
04:43:51,25.8,63.2
04:43:57,25.8,63.2
04:44:02,25.9,63.3
04:44:08,25.8,63.3
04:44:14,25.8,63.2
04:44:19,25.8,63.2
04:44:25,25.8,63.3
04:44:33,25.9,63.3
04:44:41,25.8,63.2
04:44:46,25.8,63.2
04:44:52,25.8,63.2
04:44:57,25.8,63.2
04:45:03,25.8,63.2
04:45:08,25.8,63.2
04:45:14,25.8,63.2
04:45:19,25.8,63.2
04:45:25,25.8,63.2
04:45:31,25.8,63.2
04:45:36,25.8,63.2
04:45:42,25.8,63.2
04:45:47,25.8,63.3
04:45:53,25.8,63.3
04:45:58,25.8,63.3
04:46:06,25.8,63.2
04:46:12,25.8,63.3
04:46:17,25.8,63.2
04:46:23,25.8,63.2
04:46:36,25.8,63.2
04:46:44,25.8,63.3
04:46:52,25.8,63.3
04:47:03,25.8,63.3
04:47:08,25.8,63.3
04:47:16,25.8,63.3
04:47:22,25.8,63.3
04:47:27,25.8,63.3
04:47:33,25.8,63.3
04:47:38,25.8,63.3
04:47:44,25.8,63.3
04:47:49,25.8,63.3
04:47:55,25.8,63.3
04:48:06,25.8,63.3
04:48:11,25.8,63.3
04:48:17,25.9,63.4
04:48:22,25.8,63.3
04:48:28,25.8,63.3
04:48:33,25.8,63.3
04:48:39,25.9,63.3
04:48:44,25.9,63.3
04:48:50,25.8,63.3
04:48:55,25.8,63.3
04:49:01,25.8,63.3
04:49:06,25.8,63.3
04:49:12,25.8,63.3
04:49:18,25.8,63.3
04:49:26,25.8,63.3
04:49:31,25.8,63.3
04:49:39,25.8,63.3
04:49:45,25.8,63.3
04:49:53,25.8,63.2
04:50:01,25.8,63.3
04:50:09,25.8,63.3
04:50:14,25.8,63.3
04:50:25,25.8,63.3
04:50:31,25.8,63.2
04:50:36,25.7,63.2
04:50:42,25.8,63.2
04:50:47,25.8,63.3
04:50:53,25.8,63.3
04:50:58,25.8,63.3
04:51:04,25.9,63.3
04:51:09,25.8,63.2
04:51:15,25.8,63.2
04:51:20,25.8,63.2
04:51:26,25.8,63.2
04:51:31,25.8,63.3
04:51:37,25.8,63.3
04:51:45,25.8,63.2
04:51:51,25.8,63.2
04:51:56,25.8,63.2
04:52:02,25.8,63.2
04:52:07,25.9,63.3
04:52:13,25.8,63.2
04:52:18,25.8,63.2
04:52:24,25.8,63.2
04:52:29,25.9,63.3
04:52:37,25.7,63.7
04:52:43,25.8,63.2
04:52:48,25.8,63.2
04:52:54,25.8,63.3
04:52:59,25.8,63.3
04:53:05,25.8,63.3
04:53:11,25.8,63.3
04:53:19,25.9,63.3
04:53:24,25.8,63.3
04:54:13,25.8,63.2
04:55:01,25.8,63.2
04:55:49,25.8,63.1
04:56:38,25.8,63.1
04:57:26,25.9,63.3
04:58:15,25.8,63.2
04:59:03,25.9,63.2
04:59:52,25.8,63.1
05:00:40,25.9,63.1
05:01:29,25.9,63.1
05:02:17,25.8,63.0
05:03:05,25.9,63.1
05:03:54,25.9,63.1
05:04:42,25.9,63.1
05:05:31,25.9,63.1
05:06:19,25.9,63.1
05:07:08,25.9,63.2
05:07:13,25.9,63.2
05:07:19,25.9,63.2
05:07:24,25.9,63.2
05:07:30,25.9,63.2
05:07:35,25.8,63.1
05:07:41,25.9,63.2
05:07:46,25.9,63.2
05:07:54,25.8,63.1
05:08:00,25.9,63.2
05:08:05,25.9,63.2
05:08:14,25.8,63.1
05:08:19,25.8,63.1
05:08:25,25.9,63.2
05:08:30,25.8,63.1
05:08:36,25.8,63.1
05:08:46,25.9,63.2
05:08:52,25.8,63.1
05:08:57,25.9,63.2
05:09:03,25.9,63.2
05:09:08,25.8,63.1
05:09:14,25.8,63.1
05:09:19,25.9,63.2
05:09:25,25.9,63.2
05:09:31,25.8,63.1
05:09:39,25.9,63.2
05:09:44,25.8,63.1
05:09:50,25.9,63.2
05:09:55,25.9,63.2
05:10:01,25.9,63.2
05:10:09,25.9,63.2
05:10:14,25.9,63.2
05:10:20,25.9,63.2
05:10:25,25.9,63.2
05:10:31,25.9,63.2
05:10:36,25.8,63.1
05:10:42,25.9,63.2
05:10:47,25.8,63.1
05:10:53,25.9,63.2
05:10:59,25.9,63.3
05:11:04,25.8,63.1
05:11:10,25.8,63.1
05:11:15,25.9,63.2
05:11:21,25.9,63.3
05:11:26,25.8,63.2
05:11:34,25.9,63.3
05:11:40,25.9,63.3
05:11:45,25.9,63.3
05:11:53,25.9,63.3
05:11:59,25.8,63.2
05:12:10,25.9,63.3
05:12:18,25.9,63.3
05:12:23,25.9,63.3
05:12:31,25.9,63.3
05:12:37,25.9,63.3
05:12:42,25.8,63.2
05:12:48,25.9,63.2
05:12:53,25.8,63.2
05:13:01,25.9,63.3
05:13:07,25.8,63.2
05:13:15,25.8,63.2
05:13:20,25.9,63.3
05:13:31,25.9,63.3
05:13:37,25.9,63.3
05:13:42,25.9,63.3
05:13:48,25.8,63.2
05:13:56,25.9,63.3
05:14:04,25.9,63.3
05:14:09,25.9,63.3
05:14:15,25.8,63.2
05:14:20,25.9,63.3
05:14:26,25.8,63.2
05:14:31,25.9,63.3
05:14:37,25.9,63.3
05:14:48,25.9,63.3
05:14:53,25.9,63.3
05:14:59,25.8,63.2
05:15:07,25.9,63.3
05:15:15,25.9,63.3
05:15:20,25.8,63.2
05:15:26,25.9,63.3
05:15:31,25.8,63.3
05:15:37,25.9,63.3
05:15:45,25.8,63.3
05:15:50,25.9,63.3
05:15:56,25.8,63.3
05:16:02,25.8,63.3
05:16:07,25.9,63.3
05:16:13,25.8,63.2
05:16:18,25.9,63.3
05:16:24,25.8,63.3
05:16:29,25.9,63.3
05:16:35,25.8,63.3
05:16:40,25.9,63.3
05:16:46,25.9,63.3
05:16:51,25.9,63.3
05:16:57,25.9,63.3
05:17:02,25.9,63.3
05:17:08,25.9,63.3
05:17:13,25.8,63.3
05:17:19,25.8,63.3
05:17:25,25.8,63.3
05:17:30,25.9,63.4
05:17:36,25.9,63.3
05:17:44,25.8,63.3
05:17:49,25.9,63.3
05:17:55,25.8,63.3
05:18:00,25.9,63.3
05:18:06,25.8,63.2
05:18:11,25.9,63.3
05:18:19,25.9,63.3
05:18:25,25.8,63.3
05:18:30,25.9,63.3
05:18:38,25.8,63.3
05:18:47,25.9,63.3
05:18:52,25.9,63.3
05:18:58,25.8,63.3
05:19:03,25.9,63.3
05:19:09,25.8,63.3
05:19:14,25.8,63.3
05:19:20,25.9,63.4
05:19:25,25.9,63.3
05:19:31,25.9,63.3
05:19:36,25.9,63.3
05:19:42,25.8,63.3
05:19:47,25.9,63.3
05:19:53,25.8,63.3
05:19:58,25.9,63.3
05:20:04,25.9,63.3
05:20:10,25.8,63.2
05:20:15,25.8,63.3
05:20:23,25.8,63.2
05:20:29,25.8,63.2
05:20:37,25.8,63.3
05:20:45,25.8,63.3
05:20:50,25.9,63.4
05:20:56,25.9,63.3
05:21:01,25.8,63.3
05:21:07,25.8,63.3
05:21:12,25.8,63.3
05:21:18,25.9,63.3
05:21:26,25.9,63.3
05:21:32,25.8,63.3
05:21:42,25.9,63.3
05:21:48,25.9,63.3
05:21:53,25.8,63.3
05:21:59,25.9,63.3
05:22:07,25.8,63.3
05:22:12,25.8,63.3
05:22:18,25.9,63.3
05:22:23,25.8,63.3
05:22:29,25.9,63.3
05:22:34,25.9,63.3
05:22:40,25.9,63.3
05:22:46,25.8,63.3
05:22:56,25.9,63.3
05:23:02,25.9,63.3
05:23:07,25.9,63.3
05:23:13,25.8,63.2
05:23:18,25.9,63.3
05:23:24,25.9,63.3
05:23:29,25.8,63.3
05:23:35,25.9,63.4
05:23:40,25.8,63.3
05:23:46,25.9,63.4
05:23:51,25.8,63.3
05:23:57,25.9,63.4
05:24:05,25.9,63.4
05:24:11,25.9,63.4
05:24:16,25.8,63.4
05:24:22,25.9,63.4
05:24:27,25.8,63.3
05:24:33,25.9,63.4
05:24:38,25.9,63.4
05:24:44,25.9,63.4
05:24:49,25.8,63.3
05:24:55,25.8,63.3
05:25:00,25.8,63.3
05:25:06,25.9,63.4
05:25:14,25.9,63.4
05:25:20,25.9,63.4
05:25:25,25.8,63.3
05:25:31,25.9,63.4
05:25:36,25.9,63.4
05:25:42,25.8,63.3
05:25:47,25.8,63.3
05:25:55,25.9,63.4
05:26:01,25.8,63.3
05:26:06,25.9,63.4
05:26:14,25.8,63.3
05:26:20,25.8,63.3
05:26:28,25.9,63.4
05:26:34,25.8,63.3
05:26:39,25.9,63.4
05:26:45,25.8,63.3
05:26:50,25.9,63.4
05:26:58,25.9,63.4
05:27:09,25.8,63.3
05:27:14,25.9,63.4
05:27:20,25.9,63.4
05:27:25,25.9,63.4
05:27:31,25.9,63.4
05:27:36,25.8,63.3
05:27:42,25.8,63.3
05:27:50,25.9,63.3
05:27:58,25.9,63.4
05:28:04,25.8,63.3
05:28:12,25.9,63.4
05:28:17,25.9,63.4
05:28:23,25.9,63.4
05:28:28,25.9,63.4
05:28:34,25.9,63.4
05:28:39,25.9,63.4
05:28:45,25.8,63.3
05:28:53,25.8,63.3
05:28:58,25.9,63.3
05:29:04,25.8,63.3
05:29:10,25.9,63.3
05:29:15,25.9,63.4
05:29:21,25.8,63.3
05:29:26,25.8,63.3
05:29:32,25.8,63.3
05:29:37,25.8,63.3
05:29:43,25.9,63.4
05:29:48,25.9,63.4
05:29:54,25.8,63.3
05:29:59,25.9,63.4
05:30:05,25.9,63.4
05:30:13,25.9,63.4
05:30:18,25.9,63.4
05:30:24,25.9,63.3
05:30:30,25.9,63.3
05:30:35,25.9,63.3
05:30:41,25.9,63.3
05:30:46,25.9,63.3
05:30:52,25.9,63.3
05:30:57,25.9,63.3
05:31:03,25.9,63.3
05:31:08,25.9,63.3
05:31:14,25.9,63.3
05:31:19,25.9,63.3
05:31:25,25.9,63.3
05:31:30,25.8,63.3
05:31:36,25.9,63.3
05:31:44,25.9,63.3
05:31:55,25.9,63.3
05:32:03,25.9,63.3
05:32:08,25.9,63.3
05:32:14,25.9,63.3
05:32:19,25.9,63.3
05:32:25,25.9,63.3
05:32:30,25.9,63.3
05:32:36,25.9,63.4
05:32:41,25.9,63.4
05:32:47,25.9,63.3
05:32:52,25.9,63.3
05:32:58,25.9,63.3
05:33:03,25.9,63.3
05:33:09,25.9,63.3
05:33:17,25.9,63.3
05:33:23,25.9,63.3
05:33:28,25.9,63.3
05:33:34,25.9,63.3
05:33:39,25.9,63.3
05:33:45,25.9,63.3
05:33:50,25.9,63.3
05:33:56,25.9,63.3
05:34:01,25.9,63.3
05:34:07,25.9,63.3
05:34:12,25.9,63.3
05:34:20,25.9,63.3
05:34:26,25.9,63.3
05:34:32,25.9,63.3
05:34:37,25.9,63.3
05:34:43,25.9,63.3
05:34:48,25.9,63.3
05:34:54,25.9,63.3
05:34:59,25.9,63.3
05:35:05,25.8,63.3
05:35:10,25.9,63.3
05:35:16,25.9,63.3
05:35:24,25.9,63.4
05:35:29,25.9,63.3
05:35:35,25.9,63.3
05:35:40,25.9,63.3
05:35:46,25.9,63.4
05:35:51,25.8,63.3
05:35:57,25.9,63.4
05:36:03,25.9,63.4
05:36:08,25.9,63.4
05:36:19,25.9,63.4
05:36:24,25.9,63.4
05:36:30,25.9,63.4
05:36:35,25.9,63.4
05:36:41,25.9,63.4
05:37:32,25.9,63.3
05:37:37,25.9,63.3
05:37:43,25.9,63.3
05:37:48,25.9,63.3
05:37:54,25.9,63.3
05:37:59,25.9,63.3
05:38:05,25.9,63.3
05:38:10,25.9,63.3
05:38:16,25.9,63.3
05:38:22,25.9,63.3
05:38:30,25.9,63.3
05:38:35,25.9,63.3
05:38:41,25.9,63.3
05:38:46,25.9,63.3
05:38:52,25.9,63.3
05:38:57,25.9,63.3
05:39:03,25.9,63.3
05:39:08,25.9,63.3
05:39:14,25.9,63.3
05:39:19,25.9,63.2
05:39:25,25.9,63.2
05:39:30,25.9,63.2
05:39:36,25.9,63.2
05:39:44,25.9,63.2
05:39:50,25.9,63.2
05:39:55,25.9,63.3
05:40:06,25.9,63.3
05:40:14,25.9,63.3
05:40:22,25.9,63.2
05:40:27,25.9,63.2
05:40:33,25.9,63.3
05:40:38,25.9,63.3
05:40:44,25.9,63.3
05:40:52,25.9,63.3
05:40:58,25.9,63.3
05:41:03,25.9,63.3
05:41:09,25.9,63.3
05:41:14,25.9,63.3
05:41:20,25.9,63.3
05:41:25,25.9,63.3
05:41:31,25.9,63.3
05:41:36,25.9,63.3
05:41:44,25.9,63.3
05:41:52,25.9,63.2
05:41:58,25.9,63.2
05:42:03,25.9,63.3
05:42:09,25.9,63.3
05:42:14,25.9,63.3
05:42:20,25.9,63.3
05:42:26,25.9,63.3
05:42:31,25.9,63.3
05:42:39,25.9,63.3
05:42:45,25.9,63.3
05:42:50,25.9,63.3
05:42:56,25.9,63.3
05:43:01,25.9,63.3
05:43:07,25.9,63.3
05:43:12,25.9,63.3
05:43:20,25.9,63.3
05:43:26,25.9,63.3
05:43:31,25.9,63.3
05:43:37,25.9,63.3
05:43:42,25.9,63.3
05:43:48,25.8,63.2
05:43:54,25.8,63.2
05:43:59,25.9,63.3
05:44:05,25.9,63.3
05:44:10,25.8,63.2
05:44:16,25.9,63.3
05:44:21,25.9,63.3
05:44:27,25.9,63.3
05:44:32,25.9,63.3
05:44:38,25.9,63.3
05:44:43,25.9,63.3
05:44:49,25.9,63.3
05:44:54,25.9,63.3
05:45:43,25.9,63.2
05:46:31,25.9,63.2
05:47:20,25.9,63.2
05:48:08,25.9,63.1
05:48:57,25.9,63.2
05:49:48,25.9,63.2
05:49:53,25.9,63.2
05:49:59,25.9,63.2
05:50:07,25.9,63.2
05:50:12,25.9,63.2
05:50:18,25.9,63.2
05:50:23,25.9,63.2
05:50:29,25.9,63.2
05:50:34,25.9,63.2
05:50:45,25.9,63.2
05:50:53,25.9,63.2
05:51:01,25.9,63.2
05:51:07,25.9,63.2
05:51:12,25.9,63.2
05:51:18,25.9,63.3
05:51:23,25.9,63.3
05:51:29,25.9,63.2
05:51:34,25.9,63.3
05:51:40,26.0,63.3
05:51:45,25.9,63.3
05:51:51,25.9,63.3
05:51:59,25.9,63.3
05:52:07,25.9,63.2
05:52:13,25.9,63.2
05:52:18,25.9,63.2
05:52:26,25.9,63.2
05:52:32,25.9,63.2
05:52:37,25.9,63.3
05:52:43,25.9,63.3
05:52:48,25.9,63.3
05:52:54,25.9,63.3
05:53:02,25.9,63.3
05:53:07,25.9,63.2
05:53:15,25.9,63.2
05:53:21,25.9,63.2
05:53:26,25.9,63.2
05:53:35,25.9,63.2
05:53:43,25.9,63.3
05:53:48,25.9,63.3
05:53:54,25.9,63.3
05:53:59,25.9,63.3
05:54:07,25.9,63.3
05:54:13,25.9,63.3
05:54:18,25.9,63.3
05:54:24,25.9,63.3
05:54:29,25.9,63.3
05:54:35,25.9,63.2
05:54:40,25.9,63.3
05:54:46,25.9,63.3
05:54:52,25.9,63.3
05:54:57,25.9,63.3
05:55:03,25.9,63.3
05:55:08,25.9,63.3
05:55:16,25.9,63.3
05:55:22,25.9,63.3
05:55:27,25.9,63.3
05:55:33,25.9,63.3
05:55:38,25.9,63.3
05:55:44,25.9,63.3
05:55:49,25.9,63.3
05:55:57,25.9,63.3
05:56:05,25.9,63.3
05:56:11,25.9,63.3
05:56:22,25.9,63.3
05:56:27,25.9,63.3
05:56:33,25.9,63.3
05:56:38,25.9,63.3
05:56:44,25.9,63.3
05:56:49,25.9,63.3
05:56:55,25.9,63.3
05:57:03,25.9,63.3
05:57:08,25.9,63.3
05:57:14,25.9,63.3
05:57:19,25.9,63.3
05:57:25,25.9,63.3
05:57:31,25.9,63.3
05:57:36,25.9,63.3
05:57:42,25.9,63.3
05:57:47,25.9,63.3
05:57:53,25.9,63.3
05:57:58,25.9,63.3
05:58:04,25.9,63.3
05:58:09,25.9,63.3
05:58:15,25.9,63.3
05:58:20,25.9,63.3
05:58:26,25.9,63.3
05:58:31,25.9,63.3
05:58:37,25.9,63.3
05:58:42,25.9,63.3
05:58:48,25.9,63.3
05:58:53,25.9,63.3
05:58:59,25.9,63.3
05:59:05,25.9,63.3
05:59:10,25.9,63.3
05:59:16,25.9,63.4
05:59:21,25.9,63.3
05:59:27,25.9,63.4
05:59:32,25.9,63.3
05:59:38,25.9,63.4
05:59:43,25.9,63.3
05:59:49,25.9,63.3
05:59:54,25.9,63.3
06:00:02,25.9,63.3
06:00:10,25.9,63.3
06:00:21,25.9,63.3
06:00:27,25.9,63.3
06:00:32,25.9,63.3
06:00:38,25.9,63.3
06:00:43,25.9,63.3
06:00:49,25.9,63.3
06:00:54,25.9,63.3
06:01:00,25.9,63.3
06:01:05,25.9,63.3
06:01:11,25.9,63.3
06:01:16,25.9,63.3
06:01:22,25.9,63.3
06:01:27,25.9,63.3
06:01:36,25.9,63.3
06:01:44,25.9,63.3
06:01:49,25.9,63.3
06:01:57,25.9,63.3
06:02:05,25.9,63.3
06:02:11,25.9,63.3
06:02:19,25.9,63.3
06:02:24,26.0,63.3
06:02:30,25.9,63.3
06:02:35,25.9,63.3
06:02:41,25.9,63.3
06:02:46,25.9,63.3
06:02:52,25.9,63.3
06:03:00,25.9,63.3
06:03:06,25.9,63.3
06:03:14,25.9,63.3
06:03:19,25.9,63.3
06:03:25,25.9,63.3
06:03:30,25.9,63.3
06:03:36,25.9,63.3
06:03:41,25.9,63.3
06:03:52,25.9,63.3
06:03:57,25.9,63.3
06:04:03,25.8,63.2
06:04:11,25.9,63.3
06:04:19,25.9,63.3
06:04:25,25.9,63.3
06:04:30,25.9,63.3
06:04:36,25.9,63.3
06:04:41,25.9,63.3
06:04:47,25.9,63.3
06:04:52,25.9,63.3
06:04:58,25.9,63.3
06:05:03,25.9,63.3
06:05:09,25.9,63.3
06:05:14,25.9,63.3
06:05:20,25.9,63.3
06:05:25,25.9,63.3
06:05:34,25.9,63.3
06:05:39,25.9,63.3
06:05:45,25.9,63.3
06:05:53,25.9,63.3
06:05:58,25.9,63.3
06:06:04,25.9,63.3
06:06:09,25.9,63.3
06:06:15,25.9,63.3
06:06:20,26.0,63.3
06:06:26,25.9,63.3
06:06:31,25.9,63.3
06:06:37,25.9,63.3
06:06:42,25.9,63.3
06:06:48,25.9,63.3
06:06:53,25.9,63.3
06:06:59,25.9,63.3
06:07:05,25.9,63.3
06:07:10,25.9,63.3
06:07:16,25.9,63.3
06:07:21,25.9,63.3
06:07:27,25.9,63.3
06:07:32,25.9,63.3
06:07:38,25.9,63.3
06:07:43,25.9,63.3
06:07:49,25.9,63.3
06:07:54,25.9,63.3
06:08:00,25.9,63.3
06:08:05,25.9,63.3
06:08:11,25.9,63.3
06:08:16,25.9,63.3
06:08:22,25.9,63.3
06:08:28,25.9,63.3
06:08:33,25.9,63.3
06:08:41,25.9,63.3
06:08:47,25.9,63.3
06:08:52,25.9,63.3
06:09:00,25.9,63.3
06:09:06,25.9,63.3
06:09:14,25.9,63.3
06:09:19,25.9,63.3
06:09:25,25.9,63.3
06:09:30,25.9,63.3
06:09:36,25.9,63.3
06:09:44,25.9,63.3
06:09:50,25.9,63.3
06:09:55,25.9,63.3
06:10:01,25.9,63.3
06:10:06,25.9,63.3
06:10:12,25.9,63.3
06:10:17,25.9,63.3
06:10:23,25.9,63.3
06:10:28,25.9,63.3
06:10:34,25.9,63.3
06:10:39,25.9,63.3
06:10:45,25.9,63.3
06:10:50,25.9,63.3
06:10:56,25.9,63.3
06:11:01,25.9,63.3
06:11:10,25.9,63.3
06:11:18,25.9,63.3
06:11:23,25.9,63.3
06:11:29,25.9,63.3
06:11:34,25.9,63.3
06:11:40,25.9,63.3
06:11:45,25.9,63.3
06:11:51,25.9,63.3
06:11:56,25.9,63.3
06:12:02,25.9,63.3
06:12:07,25.9,63.3
06:12:13,25.9,63.3
06:12:18,25.9,63.3
06:12:24,25.9,63.3
06:12:32,25.9,63.3
06:12:38,25.9,63.3
06:12:43,25.9,63.3
06:12:49,25.9,63.3
06:12:54,25.9,63.3
06:13:00,25.9,63.3
06:13:05,25.9,63.3
06:13:11,25.9,63.3
06:13:19,25.9,63.3
06:13:27,25.9,63.3
06:13:35,25.9,63.3
06:13:46,25.9,63.3
06:13:51,25.9,63.3
06:13:57,25.9,63.3
06:14:02,25.9,63.3
06:14:08,25.9,63.3
06:14:13,25.9,63.3
06:14:19,25.9,63.3
06:14:27,25.9,63.3
06:14:32,25.9,63.3
06:14:38,25.9,63.3
06:14:43,25.9,63.3
06:14:49,25.9,63.3
06:14:54,25.9,63.3
06:15:00,25.9,63.3
06:15:06,25.9,63.3
06:15:11,25.9,63.3
06:15:17,25.9,63.3
06:15:22,25.9,63.3
06:15:28,25.9,63.3
06:15:33,25.9,63.3
06:15:39,25.9,63.3
06:15:44,25.9,63.3
06:15:50,25.9,63.3
06:15:55,25.9,63.3
06:16:01,25.9,63.3
06:16:11,25.9,63.3
06:16:17,25.9,63.3
06:16:25,25.9,63.3
06:16:31,26.0,63.4
06:16:36,25.9,63.3
06:16:42,25.9,63.3
06:16:52,25.9,63.3
06:16:58,25.9,63.3
06:17:03,25.9,63.3
06:17:14,25.9,63.3
06:17:19,25.9,63.3
06:17:25,25.9,63.3
06:17:30,26.0,63.4
06:17:36,25.9,63.3
06:17:44,25.9,63.3
06:17:50,25.9,63.3
06:17:55,25.9,63.3
06:18:01,25.9,63.3
06:18:06,25.9,63.3
06:18:12,25.9,63.3
06:18:17,25.9,63.3
06:18:25,25.9,63.3
06:18:33,25.9,63.3
06:18:39,25.9,63.3
06:18:47,26.0,63.4
06:18:52,25.9,63.3
06:18:58,25.9,63.3
06:19:04,26.0,63.4
06:19:09,25.9,63.3
06:19:17,25.9,63.3
06:19:23,25.9,63.3
06:19:28,25.9,63.3
